seed,labeled_count,random_val_f1,random_test_f1,uncertainty_val_f1,uncertainty_test_f1,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
46,190,0.8141085414436587,0.8315635895534351,0.8374319592353289,0.8565450161022328,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,200,0.8134437320875979,0.827792255525454,0.834374609609936,0.8492130201699808,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,210,0.8241742278986235,0.8348656659464426,0.8407454484546506,0.8606181367337554,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,220,0.8238232437177443,0.834933888683742,0.8434233140725516,0.8633133118297598,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,230,0.8112218362431848,0.827121590514095,0.8436897130266382,0.8632130863271226,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,240,0.7783774366603978,0.8032217838992078,0.8402733664111286,0.8564610777978581,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,250,0.8077514829573312,0.8316763196089955,0.8453034742749427,0.8643206163488442,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,260,0.7851826659742884,0.8163830468542601,0.8406895747621023,0.866464320123705,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,270,0.8298101437523255,0.8439134586264873,0.8497242596837452,0.8606741401038395,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,280,0.8124414003717572,0.839459334806091,0.8455399128155289,0.8729311952531122,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,290,0.8173774517816438,0.8383580711235143,0.8495454927080871,0.8762683671150097,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,300,0.8275263428374708,0.85048022443417,0.850114269437406,0.8703456811851722,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,310,0.8160888301405194,0.8458073773624749,0.8459142037239374,0.8697492691226794,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,320,0.8098049060962064,0.8367068798439734,0.8481834556486221,0.8681668243550751,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,330,0.7989757339387579,0.8276256797119619,0.8410763761995734,0.8685843342774894,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,340,0.7388959767995789,0.7813618182662786,0.8367521231849705,0.8642089392813183,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,350,0.8064179344667982,0.8359283577630622,0.8438579557110364,0.8700346645718902,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,360,0.8097466631061965,0.8394995896237745,0.8274231872823196,0.850315551523053,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,370,0.8269373624153508,0.8436385411262421,0.8440362029803959,0.871347164192363,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,380,0.8204375141263663,0.8424613634270415,0.835938500089255,0.8672494520285654,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,390,0.8250000839157794,0.8424528119678293,0.8388521950279239,0.864726061059675,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,400,0.811402828362532,0.8385849927888677,0.84348078618314,0.8680138179598603,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,410,0.8171191141983482,0.8350513409959265,0.8439695159421906,0.8714857954009033,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,420,0.7947470752563425,0.8248204402159126,0.8326379455336678,0.864756973233705,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,430,0.7919470645114645,0.8059609179964348,0.8459808880517126,0.8729210057381047,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,440,0.8016922782276724,0.8320111258692094,0.8446429641963911,0.8734128685983306,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,450,0.7576641067651565,0.7832755467268795,0.8460439944596909,0.8688849397633057,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,460,0.804336096312853,0.8258547633616059,0.844647527472983,0.8694675055295739,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,470,0.8168860651653916,0.8369442337236354,0.8452541426864185,0.8752759227067561,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,480,0.7929595214465326,0.8273359394760021,0.8432596605137357,0.8709919288043916,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,490,0.8114391187817686,0.8298835727715025,0.8471099325844403,0.8754141131264087,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
46,500,0.827460769343662,0.8487606298265946,0.8457059165616138,0.8735526582026173,ag_news,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
