seed,labeled_count,random_val_f1,random_test_f1,uncertainty_val_f1,uncertainty_test_f1,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
46,160,0.43239420640877446,0.41099937498389805,0.41923259757489784,0.36588767362679797,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,170,0.4418156018688978,0.4246875269069556,0.422493968153839,0.3585234837643501,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,180,0.4470554501009884,0.4320734762176059,0.4292595882609416,0.3802581810402368,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,190,0.46657761686452764,0.4298803485217724,0.44506190953388,0.40332819805403236,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,200,0.4621312425293015,0.4375169052226242,0.4473354686657641,0.41866325688868405,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,210,0.47058698095694135,0.4427490700400779,0.44713330301607224,0.4163677553548493,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,220,0.4697318206014715,0.4402286314779934,0.43859353840155724,0.4299931977820286,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,230,0.4975723385146393,0.45207654616074705,0.44750442056605727,0.43379598338385866,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,240,0.4924316380232333,0.4466944614302166,0.4681272097413911,0.44714665676116994,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,250,0.46581377296353543,0.4353839742327323,0.476497378989877,0.4564255853009714,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,260,0.4929849483305879,0.4489181722040706,0.4780824086539648,0.4687956240431111,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,270,0.470364916742678,0.4444447083306821,0.47729439335388646,0.4936238209579399,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,280,0.49722682779258776,0.45636222970010165,0.48461729368299705,0.47267640277751083,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,290,0.5304764149003395,0.4726909448247139,0.4974732806368508,0.47554539389049566,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,300,0.5239630808186063,0.4821935548666489,0.5010641390008358,0.48015121109979536,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,310,0.4842292446953076,0.45460729916853615,0.5072054291306083,0.49193296401908665,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,320,0.516799391427082,0.47659950342615626,0.5056704745273133,0.48860313860690086,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,330,0.49558757901188577,0.4680393058047321,0.5032885002257801,0.49491678766636915,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,340,0.4867585222811794,0.44867066708264736,0.5328891484172705,0.49738695332353616,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,350,0.49682515923671383,0.4608951479528831,0.528377722288201,0.5149780384043456,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,360,0.47406975680605773,0.4511369515657758,0.5241528230859482,0.5129085659316098,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,370,0.5184657187594958,0.491794471964712,0.517608740720891,0.502135210188514,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,380,0.5166884367644635,0.49010463753901484,0.526470217563186,0.5320879598481023,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,390,0.5259764530850541,0.49448566385799375,0.5352446539555011,0.5163769276872788,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,400,0.5379458352811134,0.49941557928618185,0.5262610142626745,0.5155547998022262,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,410,0.5450334439184734,0.5044502046862391,0.5203482631474274,0.5028582838697495,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,420,0.5446202893833832,0.4981653583020009,0.5417231943772767,0.5050185758078273,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,430,0.4617664853889544,0.4327209123863493,0.5456016666387955,0.5057831109458357,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,440,0.5174939418758698,0.4975639017381371,0.5537476291148474,0.5127620069825963,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,450,0.5403892242857133,0.5050033950484631,0.5365486123469485,0.5105990285639368,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
