seed,labeled_count,random_val_accuracy,random_val_weighted_f1,random_val_macro_f1,random_val_f1_class_0,random_val_f1_class_1,random_val_f1_class_2,random_val_f1_class_3,random_test_accuracy,random_test_weighted_f1,random_test_macro_f1,random_test_f1_class_0,random_test_f1_class_1,random_test_f1_class_2,random_test_f1_class_3,uncertainty_val_accuracy,uncertainty_val_weighted_f1,uncertainty_val_macro_f1,uncertainty_val_f1_class_0,uncertainty_val_f1_class_1,uncertainty_val_f1_class_2,uncertainty_val_f1_class_3,uncertainty_test_accuracy,uncertainty_test_weighted_f1,uncertainty_test_macro_f1,uncertainty_test_f1_class_0,uncertainty_test_f1_class_1,uncertainty_test_f1_class_2,uncertainty_test_f1_class_3,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
42,680,0.8609559279950342,0.8390103097262985,0.4187791878948404,0.9248833138856476,0.6053059014618299,0.14492753623188406,0.0,0.862214498510427,0.8405601247929746,0.41768324448902616,0.9271358620185631,0.6063829787234043,0.13721413721413722,0.0,0.8737430167597765,0.8578633225036587,0.45427068770882983,0.9357866507747318,0.660176170607325,0.19642857142857142,0.024691358024691357,0.8699106256206555,0.853377745482469,0.4498581926547519,0.9336814621409921,0.6484517304189436,0.16666666666666666,0.05063291139240506,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
42,690,0.8499068901303538,0.832152379725079,0.4294063712154722,0.9200940070505288,0.5761802575107297,0.15613382899628253,0.06521739130434782,0.849180734856008,0.8331894654675019,0.4188855753508176,0.9221574559138198,0.5736759307813319,0.16029143897996356,0.019417475728155338,0.8716325263811298,0.8516735860619459,0.45495835459406764,0.9349945034811287,0.6188247529901196,0.1900647948164147,0.0759493670886076,0.8700347567030785,0.8503826235062275,0.4571241353193588,0.9337057180655594,0.6214574898785425,0.17333333333333334,0.1,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
42,700,0.8579764121663563,0.8355720090189048,0.4133120828290969,0.9251810136765889,0.5871848739495799,0.11231101511879049,0.02857142857142857,0.8586146971201589,0.8371724293804887,0.41212138032676704,0.9259964830011723,0.5900104058272633,0.13247863247863248,0.0,0.8734947237740533,0.8567316449454124,0.4434537522638114,0.9360525922605707,0.6568100358422939,0.18095238095238095,0.0,0.8711519364448858,0.8541979357845363,0.436646057784818,0.9347809809060277,0.6537785588752196,0.1580246913580247,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,200,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,210,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,220,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,230,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,240,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8145251396648044,0.7397451249693804,0.24742690757010505,0.8975031038763968,0.09220452640402348,0.0,0.0,0.8144240317775571,0.7378291991730463,0.2439653734185876,0.8976302011573436,0.0782312925170068,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,250,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.809683426443203,0.7696118382649222,0.3031973619791858,0.8961607463222102,0.31662870159453305,0.0,0.0,0.8114448857994042,0.7726047204444847,0.3088629682017382,0.8961057623221728,0.33934611048478014,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,260,0.8100558659217877,0.7250500034485137,0.22376543209876543,0.8950617283950617,0.0,0.0,0.0,0.8099553128103277,0.7249102827086467,0.2237500857280022,0.8950003429120088,0.0,0.0,0.0,0.8216014897579144,0.7607930966566069,0.27864410566270537,0.9031943088296833,0.21138211382113822,0.0,0.0,0.8221201588877854,0.7617863902857941,0.2807858614134012,0.9030548193611382,0.22008862629246675,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,270,0.8244568590937306,0.7715815815001364,0.2965418808733695,0.9045543997750913,0.28161312371838687,0.0,0.0,0.8252234359483615,0.773099832317631,0.3000753506467897,0.9040556687987629,0.2962457337883959,0.0,0.0,0.8199875853507138,0.7936902052695008,0.3384015749710576,0.9030879209963888,0.4505183788878417,0.0,0.0,0.8213753723932473,0.7953638639986966,0.34186347307892306,0.9028832681955608,0.4645706241201314,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,280,0.8331471135940409,0.7825619476934473,0.32513244480101566,0.9088357077689663,0.3103932584269663,0.08130081300813008,0.0,0.8309334657398213,0.7793262490952064,0.3207815286543442,0.9069620696908084,0.3002832861189802,0.07588075880758807,0.0,0.8181253879577902,0.7493969295398433,0.26053697656561736,0.901101947466907,0.1410459587955626,0.0,0.0,0.8183962264150944,0.751261138871042,0.2643710558831766,0.9008671522719389,0.15661707126076743,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,290,0.8434512725015518,0.806250696159018,0.3654636210871994,0.914615878450674,0.44,0.10723860589812333,0.0,0.8449602780536246,0.8085932346117627,0.3672690550170575,0.9151017493752232,0.4584837545126354,0.09549071618037135,0.0,0.8191185599006828,0.7882537307095971,0.3342741776769985,0.9015068792312732,0.4133676092544987,0.022222222222222223,0.0,0.8197616683217478,0.7889649693324774,0.33473738138346265,0.9007644703312705,0.4271047227926078,0.0110803324099723,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,300,0.8471756672873991,0.807629583211796,0.38920255147762584,0.9146005509641874,0.4108843537414966,0.23132530120481928,0.0,0.8458291956305859,0.807216838843855,0.3779570463182828,0.9143707061406615,0.4299933642999336,0.1674641148325359,0.0,0.8320297951582868,0.7992416415550389,0.3721496005474939,0.9071572290888186,0.413953488372093,0.16748768472906403,0.0,0.8350297914597815,0.8038082809694375,0.3684145726321165,0.9091564527757751,0.4539249146757679,0.11057692307692307,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,310,0.8527622594661701,0.8181859313081479,0.40192182379223573,0.9185881013378878,0.4668769716088328,0.2222222222222222,0.0,0.8507944389275075,0.8156323558072444,0.3892380885232676,0.9177526169621876,0.47088290544771444,0.16831683168316833,0.0,0.8326505276225946,0.7897141035181299,0.3226837361169067,0.9100739897552647,0.3806609547123623,0.0,0.0,0.8362711022840119,0.7935122803081414,0.3289774667369827,0.910705405981388,0.4052044609665427,0.0,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,320,0.8419615145872129,0.8261303590461485,0.43238263988455006,0.9136040308239478,0.5352941176470588,0.28063241106719367,0.0,0.839498510427011,0.8229233862417787,0.4182987572496566,0.911877962085308,0.5421389847215377,0.2191780821917808,0.0,0.8415890751086281,0.811997977405917,0.38649124312568445,0.9125568633114304,0.47879464285714285,0.1546134663341646,0.0,0.8449602780536246,0.8160287529209037,0.3856571695143428,0.914178295134119,0.510803324099723,0.11764705882352941,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,330,0.8500310366232154,0.8217941964719901,0.41785149312783854,0.9161392405063291,0.4955856386109476,0.25968109339407747,0.0,0.8479394240317776,0.8191384765950985,0.3997042425460135,0.9158622676847716,0.5040556199304751,0.17889908256880735,0.0,0.8402234636871508,0.8122000865747497,0.3856145459846708,0.9119268717353454,0.48767416934619506,0.14285714285714285,0.0,0.842974180734856,0.815472814486002,0.382111290793171,0.9132552897549625,0.5189873417721519,0.09620253164556962,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,340,0.8405959031657355,0.7995972208467134,0.3858011782205083,0.9147385551546027,0.3309143686502177,0.2975517890772128,0.0,0.839498510427011,0.7999551543533797,0.37856312445433205,0.9141156462585034,0.3538681948424069,0.2462686567164179,0.0,0.8224705152079453,0.8097869255306498,0.39762504014783173,0.9023985518177704,0.5173150919196238,0.1707865168539326,0.0,0.8272095332671301,0.8133806818871544,0.39270759532098026,0.9054410987849973,0.5406779661016949,0.12471131639722864,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,350,0.854252017380509,0.8335252989545484,0.4411133766373758,0.9200993280747882,0.5447761194029851,0.29957805907172996,0.0,0.8514150943396226,0.8311892655030675,0.42664926417179583,0.9185901663369239,0.5597911227154047,0.22821576763485477,0.0,0.8468032278088145,0.8208213727561758,0.41350035596328283,0.9166967704645618,0.4887839433293979,0.2485207100591716,0.0,0.8469463753723933,0.8205290250417849,0.4006988371412187,0.9181299226822748,0.4985268120212139,0.18613861386138614,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,360,0.8568590937306021,0.8320907715715199,0.4200634072920036,0.9210660082782659,0.5606060606060606,0.19858156028368795,0.0,0.8542701092353525,0.8301901456828499,0.40803624669263905,0.9194748358862145,0.5765199161425576,0.13615023474178403,0.0,0.8502793296089386,0.8312948793587979,0.4279238439844498,0.9194473026605909,0.5507993811242908,0.2414486921529175,0.0,0.8531529294935452,0.8334376467649691,0.4222057835026566,0.92087282345162,0.5733333333333334,0.19461697722567287,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,370,0.8553693358162632,0.8342426891501977,0.43058018330504383,0.9208254061173716,0.5659397715472482,0.23555555555555555,0.0,0.8542701092353525,0.8331115106777852,0.4178843184575901,0.9209793285442017,0.5770221535291087,0.1735357917570499,0.0,0.8523898199875853,0.8260986855526058,0.4188303586302755,0.9194655110148068,0.51237766263673,0.24347826086956523,0.0,0.8511668321747765,0.8240146196890095,0.4050404139669387,0.9180919390921556,0.5277777777777778,0.17429193899782136,0.0,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,380,0.8608317815021725,0.8389692336121581,0.45139953065112415,0.9244940886342207,0.5477707006369427,0.3333333333333333,0.0,0.8584905660377359,0.8371885701002597,0.43401272546178454,0.9242633684976355,0.5636672325976231,0.24812030075187969,0.0,0.8609559279950342,0.8409515270068978,0.44751290971770197,0.9247971935978953,0.5841371918542336,0.2525458248472505,0.02857142857142857,0.8629592850049652,0.8419884083642731,0.4439582016371764,0.9258177570093458,0.6046013911182451,0.18907563025210083,0.056338028169014086,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,390,0.8511483550589696,0.8410635206614707,0.4564652029905485,0.9198134496765458,0.5986332574031891,0.3074141048824593,0.0,0.8519116186693148,0.8414996450251799,0.447751222703929,0.9211456062542284,0.6092959042797975,0.2605633802816901,0.0,0.8530105524518933,0.8172333842314614,0.3906677712042347,0.9186691312384473,0.4769133459835547,0.1670886075949367,0.0,0.8509185700099305,0.8137149070822012,0.37907266958447555,0.9179931779420125,0.47812301838934684,0.0916030534351145,0.02857142857142857,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,400,0.8569832402234637,0.838976820861427,0.4442899063793718,0.9230995441846788,0.5723140495867769,0.28174603174603174,0.0,0.8572492552135055,0.8407046989515881,0.43942602064302755,0.9236336779911374,0.5960665658093798,0.2380038387715931,0.0,0.8471756672873991,0.834538167583103,0.45032562922769453,0.916566265060241,0.587881392350666,0.24129930394431554,0.05555555555555555,0.8484359483614697,0.8339784924234018,0.44350642215381086,0.9175993389919628,0.5965217391304348,0.17882352941176471,0.08108108108108109,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,410,0.8495344506517691,0.8306425221467562,0.43077149371065426,0.9219868517165815,0.5179941002949853,0.2831050228310502,0.0,0.8494289970208541,0.8321933633561136,0.4286893457988372,0.9214636650289653,0.5432937181663837,0.25,0.0,0.8388578522656734,0.8266895545193412,0.4452843298079946,0.9141195765618011,0.5489051094890511,0.2222222222222222,0.0958904109589041,0.8422293942403177,0.8288504699532889,0.4533978628404074,0.9154614581780229,0.5708793849111005,0.16666666666666666,0.16058394160583941,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,420,0.8427063935443824,0.8041163718985401,0.3878954110722487,0.9158573757708939,0.36585365853658536,0.2698706099815157,0.0,0.8424776564051638,0.8065167481661358,0.38017878657777615,0.9169808636266629,0.397212543554007,0.20652173913043478,0.0,0.8491620111731844,0.831492117738394,0.451535426064475,0.9219412366613068,0.5141141141141141,0.3026706231454006,0.06741573033707865,0.8511668321747765,0.8329974649009639,0.4622802983497202,0.9236384873704191,0.5211687537268933,0.2724458204334365,0.13186813186813187,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,430,0.8588454376163873,0.839837782913531,0.44370125568509167,0.9257092717168762,0.5613259668508287,0.28776978417266186,0.0,0.8617179741807348,0.8441865046324047,0.44485307384068506,0.9269403039870768,0.5960617349654072,0.2564102564102564,0.0,0.8600869025450031,0.8423093933790985,0.46689687467346863,0.925388449135151,0.5770666666666666,0.285132382892057,0.08,0.8613455809334657,0.8433474046901789,0.47996641669428236,0.9260671849787296,0.5945089757127772,0.22453222453222454,0.17475728155339806,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,440,0.8496585971446307,0.8118314546464516,0.38524394623316544,0.9174051754696916,0.43994778067885115,0.18362282878411912,0.0,0.8519116186693148,0.8168400744983086,0.3920316723926398,0.9183455542108635,0.48454258675078865,0.1362530413625304,0.028985507246376812,0.8626939788950962,0.840226758716116,0.4668246323524966,0.925805284111473,0.5574148874783612,0.2888402625820569,0.09523809523809523,0.8620903674280039,0.8385816567080113,0.46255922157260804,0.9263173132599885,0.5632183908045977,0.21524663677130046,0.14545454545454545,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,450,0.8400993171942892,0.8314890558630186,0.43709914039750986,0.9146958821307141,0.5745062836624776,0.2591943957968476,0.0,0.8414846077457795,0.8324738097935015,0.430877678910737,0.9153619242114818,0.5918367346938775,0.21631205673758866,0.0,0.8618249534450652,0.8415272079399381,0.4657262598482547,0.9258610624635143,0.5655913978494623,0.2955032119914347,0.0759493670886076,0.8581181727904668,0.8370231516445346,0.4587188805352068,0.9242114485981309,0.5621333333333334,0.22657952069716775,0.12195121951219512,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,460,0.8527622594661701,0.8353917192535978,0.44035107276314345,0.9240126035026013,0.5341757610568638,0.30321592649310875,0.0,0.8542701092353525,0.8395763065702457,0.43700224849198516,0.9256259204712813,0.5723830734966593,0.25,0.0,0.869770328988206,0.8487848808869645,0.4645200640729806,0.9297605140186916,0.6060606060606061,0.2651162790697674,0.05714285714285714,0.8690417080436942,0.8474547858924223,0.45847815308951045,0.9298450745396083,0.6134715025906736,0.20608899297423888,0.08450704225352113,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,470,0.8602110490378647,0.8344308613283931,0.4337782346615171,0.9254461715601612,0.5244885306881587,0.2851782363977486,0.0,0.8608490566037735,0.837144530123322,0.4304798007011521,0.927037385205004,0.5471923536439666,0.2476894639556377,0.0,0.8630664183736809,0.8388822395574073,0.45687958023912534,0.9260329384570933,0.5440835266821346,0.30406852248394006,0.05333333333333334,0.8619662363455809,0.8376744938744106,0.4420496981506373,0.9257035375822904,0.5624284077892325,0.2260127931769723,0.05405405405405406,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,480,0.8587212911235258,0.8464497002279698,0.45645068776169384,0.9249365766303537,0.6141278231619414,0.2867383512544803,0.0,0.86233862959285,0.8499461837435106,0.4530033836263937,0.9286140979689367,0.6284622731614136,0.25493716337522443,0.0,0.8569832402234637,0.8459850419102285,0.4797845394347306,0.9264301123261177,0.5963855421686747,0.28239845261121854,0.11392405063291139,0.8565044687189672,0.8442709109171951,0.48629293655027583,0.925157933853586,0.6043021510755378,0.22937625754527163,0.18633540372670807,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,490,0.860707635009311,0.8367653917169631,0.42950872769051035,0.9269772481040087,0.5446808510638298,0.2463768115942029,0.0,0.8603525322740815,0.8380354620671232,0.4295242846439565,0.9272924972816238,0.5563463819691578,0.2344582593250444,0.0,0.873618870266915,0.8536695080057926,0.47553598549709974,0.9313445931125247,0.6246122026887281,0.289044289044289,0.05714285714285714,0.8691658391261172,0.8477171525502605,0.45163551771907673,0.9295279912184413,0.6212896622313203,0.19858156028368795,0.05714285714285714,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,500,0.8662942271880819,0.839939929825116,0.43202603881408486,0.9275633640552995,0.5689149560117303,0.23162583518930957,0.0,0.8656901688182721,0.8410592189508896,0.4288469223439162,0.9279409636810881,0.5844229675952246,0.20302375809935205,0.0,0.8628181253879578,0.8490801265388823,0.47847869154980593,0.9267206177147524,0.6158357771260997,0.29343629343629346,0.07792207792207792,0.8603525322740815,0.8467081122376784,0.4882856390267943,0.9251022685013016,0.6210881078478575,0.23622047244094488,0.17073170731707318,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,510,0.8576039726877716,0.8471923107682339,0.4590118461720952,0.924599010643082,0.6200093940817285,0.29143897996357016,0.0,0.8583664349553128,0.8484841932467039,0.4566791052096956,0.9263157894736842,0.633133364097831,0.24504504504504504,0.022222222222222223,0.8626939788950962,0.8495508115102057,0.47678969103398744,0.9261554543418203,0.6204986149584487,0.30416666666666664,0.056338028169014086,0.8613455809334657,0.8475992519102731,0.47639074925857205,0.9257544069315805,0.625,0.24369747899159663,0.1111111111111111,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,520,0.8701427684667908,0.8496848844720222,0.4555355851657775,0.9302732240437158,0.6067538126361656,0.2851153039832285,0.0,0.8668073485600795,0.8466899610791195,0.4412548235931289,0.9296001169676146,0.6076759061833689,0.2277432712215321,0.0,0.8480446927374302,0.8411308336561778,0.48251015544913634,0.9193744306103857,0.6028460543337646,0.2787878787878788,0.12903225806451613,0.8519116186693148,0.8425991737599602,0.4730455618989537,0.9224947017862549,0.6196692776327241,0.19875776397515527,0.15126050420168066,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,530,0.8720049658597144,0.854125050741291,0.46223769586835206,0.9327860441251924,0.6210191082802548,0.29514563106796116,0.0,0.8659384309831182,0.8475616003215665,0.4407056275698291,0.9305739028328196,0.6100263852242744,0.2222222222222222,0.0,0.8540037243947859,0.8444442836360387,0.4747020372542739,0.923007382853699,0.6056024899955536,0.2875536480686695,0.08264462809917356,0.8560079443892751,0.8450539729785231,0.4836042521371191,0.9240144447788143,0.6190263510495757,0.22608695652173913,0.1652892561983471,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,540,0.8620732464307883,0.8334670879355128,0.4301160885773775,0.9246187987687021,0.527760449157829,0.2680851063829787,0.0,0.8604766633565045,0.8335541180781667,0.41965343158135926,0.9246599985608405,0.548502994011976,0.20545073375262055,0.0,0.858348851644941,0.8472587046858232,0.47435606871369507,0.9231814065801388,0.6251610133104336,0.29193899782135074,0.05714285714285714,0.8593594836146972,0.8462737410339393,0.4575434218561453,0.9249529544599172,0.6322188449848024,0.21585903083700442,0.05714285714285714,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,550,0.8496585971446307,0.8109206142308437,0.36693230021876433,0.9187806437859731,0.45294855708908405,0.096,0.0,0.8515392254220456,0.8162727742164415,0.3750398648808043,0.919208514893921,0.49217809867629364,0.08877284595300261,0.0,0.875356921166977,0.8573704265585972,0.48889296052062525,0.9325991189427313,0.6382978723404256,0.30248306997742663,0.0821917808219178,0.8694141012909633,0.850136727789825,0.47154520294216706,0.9295836698729716,0.627589691763517,0.2237442922374429,0.10526315789473684,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,560,0.8228429546865301,0.8284802812053967,0.44781608620259833,0.9100585417775412,0.5787671232876712,0.2533589251439539,0.049079754601226995,0.8243545183714002,0.8311090552836697,0.45935301985714444,0.9126717557251909,0.5806451612903226,0.2525918944392083,0.0915032679738562,0.8754810676598386,0.8575148170933582,0.4864445975612465,0.9327459618208517,0.6419502285424074,0.29213483146067415,0.07894736842105263,0.8728897715988083,0.8539396070822736,0.4786951645126698,0.932374944990465,0.6382322713257965,0.2222222222222222,0.12195121951219512,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,570,0.8628181253879578,0.84437535196457,0.4468655944567664,0.9283726380547824,0.5819361817198486,0.27715355805243447,0.0,0.8601042701092354,0.8421777999430429,0.44005268681276954,0.9279153501359394,0.5849552866912151,0.22264875239923224,0.024691358024691357,0.8710117939168218,0.8574872469825904,0.49056161025936024,0.9319240150787198,0.6440677966101694,0.2983425414364641,0.08791208791208792,0.8687934458788481,0.8543993659828968,0.5097618947446685,0.9307266691257838,0.6390041493775933,0.2401500938086304,0.22916666666666666,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,580,0.8603351955307262,0.8388477528966465,0.43744410879145745,0.9277676950998185,0.5456702253855279,0.2763385146804836,0.0,0.8573733862959285,0.8362876023693352,0.42500333136705315,0.9273295991852768,0.5458796025715955,0.2268041237113402,0.0,0.8733705772811918,0.8579532074314128,0.48505259351418084,0.9326894502228826,0.6504217432052484,0.27601809954751133,0.08108108108108109,0.871772591857001,0.8543181355256944,0.4718279218360429,0.9316733362976137,0.6549763033175355,0.19399538106235567,0.10666666666666667,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,590,0.8335195530726257,0.8277386975600666,0.43763236948189643,0.9090074232800184,0.5799835931091059,0.26153846153846155,0.0,0.8303128103277061,0.8255772238036118,0.43772357428812303,0.907361963190184,0.5787965616045845,0.24390243902439024,0.020833333333333332,0.8309124767225325,0.829699748354312,0.46440466095322835,0.908234555302614,0.5952965952965953,0.2528216704288939,0.10126582278481013,0.8321747765640516,0.8296781331312728,0.4680461773989992,0.9087494130536861,0.6024268379728765,0.21286031042128603,0.14814814814814814,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,600,0.8666666666666667,0.8495232514983896,0.45933744664092285,0.9295671313279531,0.6037533512064344,0.304029304029304,0.0,0.8648212512413108,0.8484017746381455,0.4446475990658672,0.9307426216236108,0.6102591221575886,0.2375886524822695,0.0,0.8749844816883923,0.8577919206864217,0.4850068428356943,0.9332941953474719,0.6423357664233577,0.2874743326488706,0.07692307692307693,0.8747517378351539,0.8572228690603031,0.4793974991726192,0.9337738619676945,0.6531461258450338,0.22810590631364563,0.10256410256410256,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,610,0.823463687150838,0.8241125650913054,0.4371581170469502,0.9040737893927748,0.5825067628494139,0.2620519159456119,0.0,0.8208788480635552,0.8236992666271151,0.4336094076381446,0.9045373734250599,0.5816733067729084,0.24822695035460993,0.0,0.8597144630664184,0.8517768892552018,0.4918646618418341,0.9257403189066059,0.6368286445012787,0.3023255813953488,0.10256410256410256,0.8620903674280039,0.8529497899513677,0.49329322709781137,0.928002427736894,0.6460101867572157,0.25101214574898784,0.14814814814814814,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,620,0.8523898199875853,0.8420759531569194,0.4528149141589437,0.9208166955473518,0.6079570853822083,0.2824858757062147,0.0,0.8474428997020854,0.8379525419011414,0.43976527970193335,0.9188493565480697,0.6051371353939922,0.23507462686567165,0.0,0.8368715083798882,0.8336388257147923,0.4640580671755039,0.91156356854212,0.5998520710059172,0.2725274725274725,0.07228915662650602,0.8382571996027806,0.833663743121231,0.4719583718071263,0.9134786994645767,0.6052044609665428,0.20444444444444446,0.16470588235294117,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,630,0.8608317815021725,0.8364797410479157,0.4132101413639747,0.9274082651805746,0.5682613768961493,0.15717092337917485,0.0,0.8644488579940417,0.8415834659110437,0.4209225344790155,0.9305434466724789,0.5835214446952596,0.16962524654832348,0.0,0.870391061452514,0.8607096601985134,0.5069399413551049,0.9324485535341486,0.6610337972166997,0.2998236331569665,0.13445378151260504,0.8696623634558094,0.8588227280499581,0.5119242987049892,0.9333333333333333,0.6567460317460317,0.2391304347826087,0.2184873949579832,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,640,0.8634388578522657,0.8392452460413972,0.43470569768937317,0.9272556526764429,0.5591016548463357,0.252465483234714,0.0,0.8633316782522343,0.8406560448294716,0.4273149180293494,0.9294220156839965,0.5709401709401709,0.20889748549323017,0.0,0.8784605834885164,0.8621196899767168,0.48715486640957006,0.9356292956913753,0.6738597351642962,0.2391304347826087,0.1,0.8776067527308838,0.8610830910292155,0.48417328467657406,0.9358395619033524,0.6786757546251218,0.19230769230769232,0.12987012987012986,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
43,650,0.8631905648665426,0.8426073423340633,0.44198804412882065,0.9297658862876255,0.5608899297423887,0.2772963604852686,0.0,0.8602284011916584,0.8413803183099258,0.43353807836720104,0.9294848374132262,0.56657223796034,0.23809523809523808,0.0,0.8767225325884543,0.8643241636441464,0.5004038711178556,0.9353850750728319,0.6747324336900884,0.291497975708502,0.1,0.8752482621648461,0.8613433752467018,0.488920660018139,0.9363005003360466,0.6743862899490505,0.20041753653444677,0.14457831325301204,gametox_merged,bert-base-uncased,16,1,3e-05,200,10,50,5000,0.1
